cycle: 653000 type: 2 addr: 1564026 hit: 0.998024 busy cnt: 3072 flush_cnt: 3033 w_atten: 80.9722
cycle: 658000 type: 2 addr: 1577176 hit: 0.964558 busy cnt: 3072 flush_cnt: 3081 w_atten: 79.5441
cycle: 661000 type: 2 addr: 1585202 hit: 0.995942 busy cnt: 3072 flush_cnt: 3116 w_atten: 78.2846
cycle: 662000 type: 2 addr: 1587058 hit: 0.987152 busy cnt: 3072 flush_cnt: 3120 w_atten: 78.1541
cycle: 664000 type: 2 addr: 1593454 hit: 0.999224 busy cnt: 3072 flush_cnt: 3148 w_atten: 77.48
cycle: 668000 type: 2 addr: 1603327 hit: 0.981711 busy cnt: 3072 flush_cnt: 3187 w_atten: 76.4061
cycle: 669000 type: 2 addr: 1605432 hit: 0.992446 busy cnt: 3072 flush_cnt: 3192 w_atten: 76.2558
cycle: 678000 type: 2 addr: 1621477 hit: 0.982759 busy cnt: 3072 flush_cnt: 3254 w_atten: 74.2817
cycle: 679000 type: 2 addr: 1622417 hit: 0.980063 busy cnt: 3072 flush_cnt: 3259 w_atten: 74.1474
cycle: 682000 type: 2 addr: 1629885 hit: 0.95133 busy cnt: 3072 flush_cnt: 3288 w_atten: 73.3646
cycle: 683000 type: 2 addr: 1631186 hit: 0.998753 busy cnt: 3072 flush_cnt: 3296 w_atten: 73.1232
cycle: 684000 type: 2 addr: 1635151 hit: 0.990322 busy cnt: 3072 flush_cnt: 3309 w_atten: 72.8361
cycle: 691000 type: 2 addr: 1657763 hit: 0.995065 busy cnt: 3072 flush_cnt: 3398 w_atten: 70.7902
cycle: 699000 type: 2 addr: 1677822 hit: 0.971393 busy cnt: 3072 flush_cnt: 3475 w_atten: 68.9172
cycle: 702000 type: 2 addr: 1682562 hit: 0.998942 busy cnt: 3072 flush_cnt: 3497 w_atten: 68.3794
cycle: 705000 type: 2 addr: 1690115 hit: 0.989863 busy cnt: 3072 flush_cnt: 3526 w_atten: 67.7292
cycle: 709000 type: 2 addr: 1694543 hit: 0.9381 busy cnt: 3072 flush_cnt: 3541 w_atten: 67.2965
cycle: 711000 type: 2 addr: 1698801 hit: 0.999811 busy cnt: 3072 flush_cnt: 3562 w_atten: 66.7334
cycle: 712000 type: 2 addr: 1701783 hit: 0.953379 busy cnt: 3072 flush_cnt: 3570 w_atten: 66.4517
cycle: 713000 type: 2 addr: 1705434 hit: 0.925663 busy cnt: 3073 flush_cnt: 3581 w_atten: 66.1981
cycle: 714000 type: 2 addr: 1705787 hit: 0.999605 busy cnt: 3072 flush_cnt: 3589 w_atten: 66.0127
cycle: 716000 type: 2 addr: 1713331 hit: 0.906274 busy cnt: 3073 flush_cnt: 3613 w_atten: 65.6107
cycle: 719000 type: 2 addr: 1719229 hit: 0.989882 busy cnt: 3072 flush_cnt: 3636 w_atten: 65.0387
cycle: 720000 type: 2 addr: 1722929 hit: 0.953455 busy cnt: 3072 flush_cnt: 3651 w_atten: 64.6896
cycle: 721000 type: 2 addr: 1727396 hit: 0.960141 busy cnt: 3072 flush_cnt: 3669 w_atten: 64.1672
